,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,participant,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType
67,near_right,Left,right,2.0,13.0,3.0,58839785,right,1.0,1.2830000000000157,Frisbee,Near,Relative
68,far_left,Away,right,2.0,14.0,12.0,58839785,right,1.0,0.9850000000000136,Frisbee,Far,Absolute
69,near_left,Right,left,2.0,15.0,10.0,58839785,left,1.0,0.7660000000000196,Frisbee,Near,Relative
70,near_right,Right,right,3.0,0.0,11.0,58839785,right,1.0,0.8170000000000073,Frisbee,Near,Relative
71,far_left,Home,right,3.0,1.0,4.0,58839785,right,1.0,1.6000000000000227,Frisbee,Far,Absolute
72,near_right,Left,right,3.0,2.0,3.0,58839785,right,1.0,0.9669999999999844,Frisbee,Near,Relative
73,far_left,Left,left,3.0,3.0,0.0,58839785,left,1.0,0.8170000000000073,Frisbee,Far,Relative
74,far_right,Left,left,3.0,4.0,1.0,58839785,left,1.0,0.5160000000000196,Frisbee,Far,Relative
75,far_right,Home,right,3.0,5.0,5.0,58839785,right,1.0,0.6669999999999732,Frisbee,Far,Absolute
76,near_left,Away,right,3.0,6.0,14.0,58839785,right,1.0,1.316000000000031,Frisbee,Near,Absolute
77,near_left,Home,left,3.0,7.0,6.0,58839785,left,1.0,1.848999999999989,Frisbee,Near,Absolute
78,far_right,Right,right,3.0,8.0,9.0,58839785,right,1.0,0.8499999999999659,Frisbee,Far,Relative
79,near_left,Right,left,3.0,9.0,10.0,58839785,left,1.0,1.2660000000000196,Frisbee,Near,Relative
80,near_left,Left,right,3.0,10.0,2.0,58839785,right,1.0,0.9329999999999928,Frisbee,Near,Relative
81,far_right,Away,left,3.0,11.0,13.0,58839785,left,1.0,1.0499999999999543,Frisbee,Far,Absolute
82,far_left,Away,right,3.0,12.0,12.0,58839785,right,1.0,0.9870000000000232,Frisbee,Far,Absolute
83,near_right,Home,left,3.0,13.0,7.0,58839785,left,1.0,2.4839999999999804,Frisbee,Near,Absolute
84,near_right,Away,left,3.0,14.0,15.0,58839785,left,1.0,0.8349999999999795,Frisbee,Near,Absolute
85,far_left,Right,left,3.0,15.0,8.0,58839785,left,1.0,1.051999999999964,Frisbee,Far,Relative
22,near_left,Right,left,0.0,0.0,10.0,60510916,left,1.0,0.8679999999999949,Frisbee,Near,Relative
23,near_right,Right,right,0.0,1.0,11.0,60510916,right,1.0,0.8840000000000146,Frisbee,Near,Relative
24,near_left,Left,right,0.0,2.0,2.0,60510916,right,1.0,1.9859999999999898,Frisbee,Near,Relative
25,near_left,Home,left,0.0,3.0,6.0,60510916,left,1.0,1.3170000000000073,Frisbee,Near,Absolute
26,far_right,Right,right,0.0,4.0,9.0,60510916,right,1.0,1.2010000000000218,Frisbee,Far,Relative
27,far_right,Away,left,0.0,5.0,13.0,60510916,left,1.0,1.31899999999996,Frisbee,Far,Absolute
28,far_left,Left,left,0.0,6.0,0.0,60510916,left,1.0,1.6509999999999536,Frisbee,Far,Relative
29,near_left,Away,right,0.0,7.0,14.0,60510916,right,1.0,1.3519999999999754,Frisbee,Near,Absolute
30,far_right,Left,left,0.0,8.0,1.0,60510916,left,1.0,2.102000000000089,Frisbee,Far,Relative
31,far_left,Right,left,0.0,9.0,8.0,60510916,left,1.0,1.0,Frisbee,Far,Relative
32,far_left,Away,right,0.0,10.0,12.0,60510916,right,1.0,1.2019999999999982,Frisbee,Far,Absolute
33,near_right,Left,right,0.0,11.0,3.0,60510916,right,1.0,1.5679999999999836,Frisbee,Near,Relative
34,far_left,Home,right,0.0,12.0,4.0,60510916,right,1.0,1.7509999999999764,Frisbee,Far,Absolute
35,far_right,Home,right,0.0,13.0,5.0,60510916,right,1.0,2.3029999999999973,Frisbee,Far,Absolute
36,near_right,Home,left,0.0,14.0,7.0,60510916,left,1.0,1.3840000000000146,Frisbee,Near,Absolute
37,near_right,Away,left,0.0,15.0,15.0,60510916,left,1.0,1.268000000000029,Frisbee,Near,Absolute
38,near_left,Left,right,1.0,0.0,2.0,60510916,right,1.0,1.4859999999999898,Frisbee,Near,Relative
39,near_right,Away,left,1.0,1.0,15.0,60510916,left,1.0,1.0190000000000057,Frisbee,Near,Absolute
40,far_right,Home,right,1.0,2.0,5.0,60510916,right,1.0,2.185000000000059,Frisbee,Far,Absolute
41,far_left,Away,right,1.0,3.0,12.0,60510916,right,1.0,1.1340000000000146,Frisbee,Far,Absolute
42,near_left,Home,left,1.0,4.0,6.0,60510916,left,1.0,1.8859999999999677,Frisbee,Near,Absolute
43,near_right,Left,right,1.0,5.0,3.0,60510916,right,1.0,0.8170000000000073,Frisbee,Near,Relative
44,far_right,Right,right,1.0,6.0,9.0,60510916,right,1.0,1.40300000000002,Frisbee,Far,Relative
45,near_left,Right,left,1.0,7.0,10.0,60510916,left,1.0,0.9669999999999844,Frisbee,Near,Relative
46,far_right,Away,left,1.0,8.0,13.0,60510916,left,1.0,1.0849999999999227,Frisbee,Far,Absolute
47,far_right,Left,left,1.0,9.0,1.0,60510916,left,1.0,2.336999999999989,Frisbee,Far,Relative
48,near_right,Right,right,1.0,10.0,11.0,60510916,right,1.0,1.2010000000000218,Frisbee,Near,Relative
49,far_left,Right,left,1.0,11.0,8.0,60510916,left,1.0,1.4349999999999454,Frisbee,Far,Relative
50,far_left,Home,right,1.0,12.0,4.0,60510916,right,1.0,1.7339999999999236,Frisbee,Far,Absolute
51,near_left,Away,right,1.0,13.0,14.0,60510916,right,1.0,0.9829999999999472,Frisbee,Near,Absolute
52,near_right,Home,left,1.0,14.0,7.0,60510916,left,1.0,1.7530000000000427,Frisbee,Near,Absolute
53,far_left,Left,left,1.0,15.0,0.0,60510916,left,1.0,1.9869999999999663,Frisbee,Far,Relative
54,far_right,Away,left,2.0,0.0,13.0,60510916,left,1.0,1.4169999999999163,Frisbee,Far,Absolute
55,near_left,Left,right,2.0,1.0,2.0,60510916,right,1.0,1.7180000000000746,Frisbee,Near,Relative
56,near_left,Away,right,2.0,2.0,14.0,60510916,right,1.0,1.1680000000000064,Frisbee,Near,Absolute
57,near_right,Left,right,2.0,3.0,3.0,60510916,right,1.0,1.8029999999999973,Frisbee,Near,Relative
58,near_left,Home,left,2.0,4.0,6.0,60510916,left,1.0,1.5190000000000057,Frisbee,Near,Absolute
59,far_right,Right,right,2.0,5.0,9.0,60510916,right,1.0,1.4660000000000082,Frisbee,Far,Relative
60,near_left,Right,left,2.0,6.0,10.0,60510916,left,1.0,1.1849999999999454,Frisbee,Near,Relative
61,far_left,Home,right,2.0,7.0,4.0,60510916,right,1.0,2.0860000000000127,Frisbee,Far,Absolute
62,far_right,Home,right,2.0,8.0,5.0,60510916,right,1.0,1.6349999999999911,Frisbee,Far,Absolute
63,near_right,Right,right,2.0,9.0,11.0,60510916,right,1.0,0.9669999999999844,Frisbee,Near,Relative
64,near_right,Home,left,2.0,10.0,7.0,60510916,left,1.0,1.6359999999999673,Frisbee,Near,Absolute
65,far_left,Right,left,2.0,11.0,8.0,60510916,left,1.0,1.2010000000000218,Frisbee,Far,Relative
66,far_right,Left,left,2.0,12.0,1.0,60510916,left,1.0,2.218999999999937,Frisbee,Far,Relative
67,near_right,Away,left,2.0,13.0,15.0,60510916,left,1.0,1.4180000000000064,Frisbee,Near,Absolute
68,far_left,Away,right,2.0,14.0,12.0,60510916,right,1.0,1.1190000000000282,Frisbee,Far,Absolute
69,far_left,Left,left,2.0,15.0,0.0,60510916,left,1.0,2.0159999999999627,Frisbee,Far,Relative
70,far_left,Away,right,3.0,0.0,12.0,60510916,right,1.0,1.1169999999999618,Frisbee,Far,Absolute
71,near_left,Home,left,3.0,1.0,6.0,60510916,left,1.0,1.0339999999999918,Frisbee,Near,Absolute
72,near_right,Left,right,3.0,2.0,3.0,60510916,right,1.0,0.9020000000000435,Frisbee,Near,Relative
73,far_left,Left,left,3.0,3.0,0.0,60510916,left,1.0,1.5690000000000737,Frisbee,Far,Relative
74,far_left,Home,right,3.0,4.0,4.0,60510916,right,1.0,1.9840000000000373,Frisbee,Far,Absolute
75,far_right,Left,left,3.0,5.0,1.0,60510916,left,1.0,2.218999999999937,Frisbee,Far,Relative
76,near_left,Right,left,3.0,6.0,10.0,60510916,left,1.0,1.0190000000000057,Frisbee,Near,Relative
77,far_right,Home,right,3.0,7.0,5.0,60510916,right,1.0,1.967999999999961,Frisbee,Far,Absolute
78,near_right,Away,left,3.0,8.0,15.0,60510916,right,0.0,0.9850000000000136,Frisbee,Near,Absolute
79,far_right,Away,left,3.0,9.0,13.0,60510916,left,1.0,1.5019999999999527,Frisbee,Far,Absolute
80,far_right,Right,right,3.0,10.0,9.0,60510916,right,1.0,0.8999999999999773,Frisbee,Far,Relative
81,near_right,Right,right,3.0,11.0,11.0,60510916,right,1.0,0.9519999999999982,Frisbee,Near,Relative
82,near_left,Left,right,3.0,12.0,2.0,60510916,right,1.0,1.4329999999999927,Frisbee,Near,Relative
83,far_left,Right,left,3.0,13.0,8.0,60510916,left,1.0,1.1009999999999989,Frisbee,Far,Relative
84,near_right,Home,left,3.0,14.0,7.0,60510916,left,1.0,1.5349999999999682,Frisbee,Near,Absolute
85,near_left,Away,right,3.0,15.0,14.0,60510916,right,1.0,1.1180000000000518,Frisbee,Near,Absolute
22,near_left,Left,right,0.0,0.0,2.0,6061126,right,1.0,1.117999999999995,Frisbee,Near,Relative
23,far_left,Away,right,0.0,1.0,12.0,6061126,right,1.0,1.4329999999999927,Frisbee,Far,Absolute
24,far_left,Left,left,0.0,2.0,0.0,6061126,left,1.0,1.549999999999983,Frisbee,Far,Relative
25,near_right,Home,left,0.0,3.0,7.0,6061126,left,1.0,1.1169999999999902,Frisbee,Near,Absolute
26,far_right,Right,right,0.0,4.0,9.0,6061126,right,1.0,0.983000000000004,Frisbee,Far,Relative
27,far_left,Home,right,0.0,5.0,4.0,6061126,right,1.0,1.7489999999999952,Frisbee,Far,Absolute
28,far_right,Away,left,0.0,6.0,13.0,6061126,left,1.0,1.3160000000000025,Frisbee,Far,Absolute
29,near_right,Left,right,0.0,7.0,3.0,6061126,right,1.0,1.3169999999999789,Frisbee,Near,Relative
30,near_left,Away,right,0.0,8.0,14.0,6061126,right,1.0,1.4000000000000057,Frisbee,Near,Absolute
31,near_right,Right,right,0.0,9.0,11.0,6061126,right,1.0,1.1659999999999968,Frisbee,Near,Relative
32,near_left,Right,left,0.0,10.0,10.0,6061126,left,1.0,0.8500000000000227,Frisbee,Near,Relative
33,far_right,Home,right,0.0,11.0,5.0,6061126,right,1.0,1.5839999999999748,Frisbee,Far,Absolute
34,near_right,Away,left,0.0,12.0,15.0,6061126,left,1.0,0.8990000000000009,Frisbee,Near,Absolute
35,near_left,Home,left,0.0,13.0,6.0,6061126,left,1.0,1.5159999999999911,Frisbee,Near,Absolute
36,far_left,Right,left,0.0,14.0,8.0,6061126,left,1.0,0.8499999999999943,Frisbee,Far,Relative
37,far_right,Left,left,0.0,15.0,1.0,6061126,left,1.0,1.6839999999999975,Frisbee,Far,Relative
38,near_right,Left,right,1.0,0.0,3.0,6061126,right,1.0,1.099000000000018,Frisbee,Near,Relative
39,near_right,Right,right,1.0,1.0,11.0,6061126,right,1.0,0.8499999999999943,Frisbee,Near,Relative
40,far_left,Away,right,1.0,2.0,12.0,6061126,right,1.0,0.8499999999999943,Frisbee,Far,Absolute
41,far_left,Left,left,1.0,3.0,0.0,6061126,left,1.0,1.1829999999999927,Frisbee,Far,Relative
42,far_right,Left,left,1.0,4.0,1.0,6061126,left,1.0,1.450000000000017,Frisbee,Far,Relative
43,far_right,Right,right,1.0,5.0,9.0,6061126,right,1.0,0.6669999999999732,Frisbee,Far,Relative
44,near_left,Away,right,1.0,6.0,14.0,6061126,right,1.0,0.7839999999999918,Frisbee,Near,Absolute
45,far_left,Right,left,1.0,7.0,8.0,6061126,left,1.0,0.8660000000000423,Frisbee,Far,Relative
46,near_right,Away,left,1.0,8.0,15.0,6061126,left,1.0,0.6669999999999732,Frisbee,Near,Absolute
47,far_left,Home,right,1.0,9.0,4.0,6061126,right,1.0,1.1659999999999968,Frisbee,Far,Absolute
48,near_left,Home,left,1.0,10.0,6.0,6061126,left,1.0,1.1000000000000227,Frisbee,Near,Absolute
49,far_right,Home,right,1.0,11.0,5.0,6061126,right,1.0,1.6669999999999732,Frisbee,Far,Absolute
50,near_left,Left,right,1.0,12.0,2.0,6061126,right,1.0,1.3000000000000114,Frisbee,Near,Relative
51,near_left,Right,left,1.0,13.0,10.0,6061126,left,1.0,0.8660000000000423,Frisbee,Near,Relative
52,near_right,Home,left,1.0,14.0,7.0,6061126,left,1.0,1.1829999999999927,Frisbee,Near,Absolute
53,far_right,Away,left,1.0,15.0,13.0,6061126,left,1.0,1.0989999999999895,Frisbee,Far,Absolute
54,far_left,Left,left,2.0,0.0,0.0,6061126,left,1.0,2.0819999999999936,Frisbee,Far,Relative
55,near_right,Home,left,2.0,1.0,7.0,6061126,left,1.0,0.9499999999999886,Frisbee,Near,Absolute
56,near_right,Left,right,2.0,2.0,3.0,6061126,right,1.0,0.8000000000000114,Frisbee,Near,Relative
57,near_left,Away,right,2.0,3.0,14.0,6061126,right,1.0,0.8670000000000186,Frisbee,Near,Absolute
58,far_right,Away,left,2.0,4.0,13.0,6061126,left,1.0,0.9660000000000082,Frisbee,Far,Absolute
59,near_right,Right,right,2.0,5.0,11.0,6061126,right,1.0,0.5,Frisbee,Near,Relative
60,far_right,Left,left,2.0,6.0,1.0,6061126,left,1.0,1.1330000000000382,Frisbee,Far,Relative
61,near_left,Right,left,2.0,7.0,10.0,6061126,left,1.0,0.9329999999999928,Frisbee,Near,Relative
62,far_right,Home,right,2.0,8.0,5.0,6061126,right,1.0,1.2160000000000082,Frisbee,Far,Absolute
63,far_right,Right,right,2.0,9.0,9.0,6061126,right,1.0,0.8659999999999854,Frisbee,Far,Relative
64,near_left,Left,right,2.0,10.0,2.0,6061126,right,1.0,0.8840000000000146,Frisbee,Near,Relative
65,far_left,Right,left,2.0,11.0,8.0,6061126,left,1.0,0.7830000000000155,Frisbee,Far,Relative
66,far_left,Home,right,2.0,12.0,4.0,6061126,right,1.0,1.2169999999999843,Frisbee,Far,Absolute
67,near_left,Home,left,2.0,13.0,6.0,6061126,left,1.0,1.1000000000000227,Frisbee,Near,Absolute
68,near_right,Away,left,2.0,14.0,15.0,6061126,left,1.0,0.6659999999999968,Frisbee,Near,Absolute
69,far_left,Away,right,2.0,15.0,12.0,6061126,right,1.0,0.9660000000000082,Frisbee,Far,Absolute
70,far_right,Left,left,3.0,0.0,1.0,6061126,left,1.0,1.1510000000000105,Frisbee,Far,Relative
71,near_right,Left,right,3.0,1.0,3.0,6061126,right,1.0,1.2000000000000457,Frisbee,Near,Relative
72,far_right,Home,right,3.0,2.0,5.0,6061126,right,1.0,1.75,Frisbee,Far,Absolute
73,far_right,Right,right,3.0,3.0,9.0,6061126,right,1.0,0.9169999999999732,Frisbee,Far,Relative
74,near_right,Right,right,3.0,4.0,11.0,6061126,right,1.0,0.5680000000000405,Frisbee,Near,Relative
75,far_left,Away,right,3.0,5.0,12.0,6061126,right,1.0,0.8160000000000309,Frisbee,Far,Absolute
76,far_left,Left,left,3.0,6.0,0.0,6061126,left,1.0,1.0500000000000114,Frisbee,Far,Relative
77,far_left,Home,right,3.0,7.0,4.0,6061126,right,1.0,0.9669999999999844,Frisbee,Far,Absolute
78,near_left,Away,right,3.0,8.0,14.0,6061126,right,1.0,0.7669999999999959,Frisbee,Near,Absolute
79,near_left,Left,right,3.0,9.0,2.0,6061126,right,1.0,0.8830000000000382,Frisbee,Near,Relative
80,far_right,Away,left,3.0,10.0,13.0,6061126,left,1.0,1.1000000000000227,Frisbee,Far,Absolute
81,near_left,Right,left,3.0,11.0,10.0,6061126,left,1.0,0.5679999999999836,Frisbee,Near,Relative
82,near_left,Home,left,3.0,12.0,6.0,6061126,left,1.0,1.8340000000000032,Frisbee,Near,Absolute
83,near_right,Away,left,3.0,13.0,15.0,6061126,left,1.0,0.7330000000000041,Frisbee,Near,Absolute
84,far_left,Right,left,3.0,14.0,8.0,6061126,left,1.0,0.6339999999999577,Frisbee,Far,Relative
85,near_right,Home,left,3.0,15.0,7.0,6061126,left,1.0,1.5840000000000032,Frisbee,Near,Absolute
22,near_left,Away,right,0.0,0.0,14.0,61216562,right,1.0,2.079000000000008,Frisbee,Near,Absolute
23,far_left,Home,right,0.0,1.0,4.0,61216562,right,1.0,2.644000000000005,Frisbee,Far,Absolute
24,far_left,Left,left,0.0,2.0,0.0,61216562,left,1.0,1.7290000000000418,Frisbee,Far,Relative
25,far_left,Away,right,0.0,3.0,12.0,61216562,right,1.0,2.044999999999959,Frisbee,Far,Absolute
26,near_left,Right,left,0.0,4.0,10.0,61216562,left,1.0,2.2110000000000127,Frisbee,Near,Relative
27,far_right,Right,right,0.0,5.0,9.0,61216562,right,1.0,1.9619999999999889,Frisbee,Far,Relative
28,near_right,Away,left,0.0,6.0,15.0,61216562,left,1.0,1.5450000000000157,Frisbee,Near,Absolute
29,near_right,Left,right,0.0,7.0,3.0,61216562,right,1.0,1.9619999999999889,Frisbee,Near,Relative
30,far_left,Right,left,0.0,8.0,8.0,61216562,left,1.0,1.7460000000000375,Frisbee,Far,Relative
31,far_right,Left,left,0.0,9.0,1.0,61216562,left,1.0,4.406000000000006,Frisbee,Far,Relative
32,far_right,Away,left,0.0,10.0,13.0,61216562,left,1.0,3.026999999999987,Frisbee,Far,Absolute
33,far_right,Home,right,0.0,11.0,5.0,61216562,right,1.0,1.7950000000000157,Frisbee,Far,Absolute
34,near_right,Home,left,0.0,12.0,7.0,61216562,left,1.0,1.9619999999999889,Frisbee,Near,Absolute
35,near_right,Right,right,0.0,13.0,11.0,61216562,right,1.0,1.6789999999999736,Frisbee,Near,Relative
36,near_left,Left,right,0.0,14.0,2.0,61216562,right,1.0,3.1920000000000077,Frisbee,Near,Relative
37,near_left,Home,left,0.0,15.0,6.0,61216562,left,1.0,1.4470000000000027,Frisbee,Near,Absolute
38,near_left,Left,right,1.0,0.0,2.0,61216562,right,1.0,4.656000000000006,Frisbee,Near,Relative
39,near_right,Home,left,1.0,1.0,7.0,61216562,left,1.0,1.6800000000000068,Frisbee,Near,Absolute
40,near_right,Right,right,1.0,2.0,11.0,61216562,right,1.0,1.4970000000000143,Frisbee,Near,Relative
41,far_right,Home,right,1.0,3.0,5.0,61216562,right,1.0,1.9120000000000343,Frisbee,Far,Absolute
42,far_left,Left,left,1.0,4.0,0.0,61216562,left,1.0,2.8429999999999613,Frisbee,Far,Relative
43,far_left,Home,right,1.0,5.0,4.0,61216562,right,1.0,1.4630000000000225,Frisbee,Far,Absolute
44,near_left,Right,left,1.0,6.0,10.0,61216562,left,1.0,2.692999999999984,Frisbee,Near,Relative
45,near_left,Away,right,1.0,7.0,14.0,61216562,right,1.0,2.578000000000032,Frisbee,Near,Absolute
46,near_right,Left,right,1.0,8.0,3.0,61216562,right,1.0,3.0760000000000223,Frisbee,Near,Relative
47,far_right,Right,right,1.0,9.0,9.0,61216562,right,1.0,2.0769999999999977,Frisbee,Far,Relative
48,near_left,Home,left,1.0,10.0,6.0,61216562,left,1.0,2.4279999999999973,Frisbee,Near,Absolute
49,far_right,Away,left,1.0,11.0,13.0,61216562,left,1.0,2.8759999999999764,Frisbee,Far,Absolute
50,far_left,Right,left,1.0,12.0,8.0,61216562,left,1.0,2.5930000000000177,Frisbee,Far,Relative
51,far_left,Away,right,1.0,13.0,12.0,61216562,right,1.0,2.2779999999999063,Frisbee,Far,Absolute
52,far_right,Left,left,1.0,14.0,1.0,61216562,left,1.0,4.690000000000055,Frisbee,Far,Relative
53,near_right,Away,left,1.0,15.0,15.0,61216562,left,1.0,1.8449999999999136,Frisbee,Near,Absolute
54,far_right,Away,left,2.0,0.0,13.0,61216562,left,1.0,2.5769999999999977,Frisbee,Far,Absolute
55,near_left,Left,right,2.0,1.0,2.0,61216562,right,1.0,3.5240000000000014,Frisbee,Near,Relative
56,far_left,Home,right,2.0,2.0,4.0,61216562,right,1.0,4.605000000000018,Frisbee,Far,Absolute
57,near_left,Home,left,2.0,3.0,6.0,61216562,left,1.0,3.3420000000000982,Frisbee,Near,Absolute
58,near_right,Away,left,2.0,4.0,15.0,61216562,left,1.0,4.205999999999904,Frisbee,Near,Absolute
59,near_right,Right,right,2.0,5.0,11.0,61216562,right,1.0,2.244000000000028,Frisbee,Near,Relative
60,near_left,Right,left,2.0,6.0,10.0,61216562,left,1.0,2.062000000000012,Frisbee,Near,Relative
61,far_left,Right,left,2.0,7.0,8.0,61216562,left,1.0,1.5289999999999964,Frisbee,Far,Relative
62,far_right,Right,right,2.0,8.0,9.0,61216562,right,1.0,1.94500000000005,Frisbee,Far,Relative
63,near_right,Left,right,2.0,9.0,3.0,61216562,right,1.0,2.742999999999938,Frisbee,Near,Relative
64,far_right,Home,right,2.0,10.0,5.0,61216562,right,1.0,2.394000000000005,Frisbee,Far,Absolute
65,far_left,Left,left,2.0,11.0,0.0,61216562,left,1.0,2.27800000000002,Frisbee,Far,Relative
66,far_right,Left,left,2.0,12.0,1.0,61216562,left,1.0,2.4610000000000127,Frisbee,Far,Relative
67,far_left,Away,right,2.0,13.0,12.0,61216562,right,1.0,1.8619999999999663,Frisbee,Far,Absolute
68,near_right,Home,left,2.0,14.0,7.0,61216562,left,1.0,2.0109999999999677,Frisbee,Near,Absolute
69,near_left,Away,right,2.0,15.0,14.0,61216562,right,1.0,1.9120000000000343,Frisbee,Near,Absolute
70,far_left,Away,right,3.0,0.0,12.0,61216562,right,1.0,5.769999999999982,Frisbee,Far,Absolute
71,far_right,Right,right,3.0,1.0,9.0,61216562,right,1.0,1.8619999999999663,Frisbee,Far,Relative
72,near_right,Right,right,3.0,2.0,11.0,61216562,right,1.0,1.4630000000000791,Frisbee,Near,Relative
73,far_left,Right,left,3.0,3.0,8.0,61216562,left,1.0,1.5620000000000118,Frisbee,Far,Relative
74,far_right,Home,right,3.0,4.0,5.0,61216562,right,1.0,3.79099999999994,Frisbee,Far,Absolute
75,near_left,Away,right,3.0,5.0,14.0,61216562,right,1.0,3.0600000000000582,Frisbee,Near,Absolute
76,near_right,Home,left,3.0,6.0,7.0,61216562,left,1.0,2.310999999999922,Frisbee,Near,Absolute
77,near_left,Right,left,3.0,7.0,10.0,61216562,left,1.0,2.1280000000000427,Frisbee,Near,Relative
78,near_right,Left,right,3.0,8.0,3.0,61216562,right,1.0,1.5799999999999272,Frisbee,Near,Relative
79,far_left,Home,right,3.0,9.0,4.0,61216562,right,1.0,2.509999999999991,Frisbee,Far,Absolute
80,near_right,Away,left,3.0,10.0,15.0,61216562,left,1.0,4.639000000000009,Frisbee,Near,Absolute
81,far_left,Left,left,3.0,11.0,0.0,61216562,right,0.0,2.8590000000000373,Frisbee,Far,Relative
82,far_right,Away,left,3.0,12.0,13.0,61216562,left,1.0,2.777000000000044,Frisbee,Far,Absolute
83,far_right,Left,left,3.0,13.0,1.0,61216562,left,1.0,2.95900000000006,Frisbee,Far,Relative
84,near_left,Home,left,3.0,14.0,6.0,61216562,left,1.0,2.227999999999952,Frisbee,Near,Absolute
85,near_left,Left,right,3.0,15.0,2.0,61216562,right,1.0,2.527000000000044,Frisbee,Near,Relative
22,near_right,Left,right,0.0,0.0,3.0,61853264,right,1.0,1.5,Frisbee,Near,Relative
23,near_left,Left,right,0.0,1.0,2.0,61853264,right,1.0,1.1999999999999886,Frisbee,Near,Relative
24,near_right,Home,left,0.0,2.0,7.0,61853264,right,0.0,1.1829999999999927,Frisbee,Near,Absolute
25,far_left,Right,left,0.0,3.0,8.0,61853264,left,1.0,0.8670000000000186,Frisbee,Far,Relative
26,near_left,Right,left,0.0,4.0,10.0,61853264,left,1.0,0.782999999999987,Frisbee,Near,Relative
27,far_left,Home,right,0.0,5.0,4.0,61853264,right,1.0,1.0829999999999984,Frisbee,Far,Absolute
28,near_left,Home,left,0.0,6.0,6.0,61853264,left,1.0,1.4490000000000125,Frisbee,Near,Absolute
29,far_right,Home,right,0.0,7.0,5.0,61853264,right,1.0,1.3329999999999984,Frisbee,Far,Absolute
30,near_right,Right,right,0.0,8.0,11.0,61853264,right,1.0,0.8500000000000227,Frisbee,Near,Relative
31,far_right,Right,right,0.0,9.0,9.0,61853264,right,1.0,0.782999999999987,Frisbee,Far,Relative
32,far_left,Left,left,0.0,10.0,0.0,61853264,left,1.0,1.0670000000000073,Frisbee,Far,Relative
33,far_left,Away,right,0.0,11.0,12.0,61853264,right,1.0,0.9159999999999968,Frisbee,Far,Absolute
34,near_left,Away,right,0.0,12.0,14.0,61853264,left,0.0,0.8669999999999902,Frisbee,Near,Absolute
35,far_right,Left,left,0.0,13.0,1.0,61853264,left,1.0,1.4490000000000125,Frisbee,Far,Relative
36,far_right,Away,left,0.0,14.0,13.0,61853264,left,1.0,1.5670000000000073,Frisbee,Far,Absolute
37,near_right,Away,left,0.0,15.0,15.0,61853264,left,1.0,1.0,Frisbee,Near,Absolute
38,far_right,Right,right,1.0,0.0,9.0,61853264,right,1.0,1.0829999999999984,Frisbee,Far,Relative
39,near_right,Right,right,1.0,1.0,11.0,61853264,right,1.0,0.8669999999999902,Frisbee,Near,Relative
40,near_right,Away,left,1.0,2.0,15.0,61853264,left,1.0,0.7659999999999911,Frisbee,Near,Absolute
41,far_left,Right,left,1.0,3.0,8.0,61853264,left,1.0,0.6330000000000098,Frisbee,Far,Relative
42,near_right,Left,right,1.0,4.0,3.0,61853264,right,1.0,1.0,Frisbee,Near,Relative
43,far_right,Home,right,1.0,5.0,5.0,61853264,right,1.0,1.1339999999999577,Frisbee,Far,Absolute
44,near_left,Home,left,1.0,6.0,6.0,61853264,left,1.0,1.1160000000000423,Frisbee,Near,Absolute
45,far_left,Home,right,1.0,7.0,4.0,61853264,right,1.0,1.3169999999999504,Frisbee,Far,Absolute
46,far_right,Away,left,1.0,8.0,13.0,61853264,left,1.0,0.8830000000000382,Frisbee,Far,Absolute
47,near_right,Home,left,1.0,9.0,7.0,61853264,left,1.0,1.8340000000000032,Frisbee,Near,Absolute
48,far_right,Left,left,1.0,10.0,1.0,61853264,left,1.0,1.0500000000000114,Frisbee,Far,Relative
49,near_left,Right,left,1.0,11.0,10.0,61853264,left,1.0,0.9499999999999886,Frisbee,Near,Relative
50,far_left,Away,right,1.0,12.0,12.0,61853264,right,1.0,1.3659999999999854,Frisbee,Far,Absolute
51,near_left,Away,right,1.0,13.0,14.0,61853264,right,1.0,0.8670000000000186,Frisbee,Near,Absolute
52,near_left,Left,right,1.0,14.0,2.0,61853264,right,1.0,1.4499999999999886,Frisbee,Near,Relative
53,far_left,Left,left,1.0,15.0,0.0,61853264,left,1.0,1.33299999999997,Frisbee,Far,Relative
54,far_left,Left,left,2.0,0.0,0.0,61853264,left,1.0,0.7670000000000528,Frisbee,Far,Relative
55,near_left,Away,right,2.0,1.0,14.0,61853264,right,1.0,0.6659999999999968,Frisbee,Near,Absolute
56,near_left,Right,left,2.0,2.0,10.0,61853264,left,1.0,0.7830000000000155,Frisbee,Near,Relative
57,far_left,Right,left,2.0,3.0,8.0,61853264,left,1.0,0.6669999999999732,Frisbee,Far,Relative
58,near_right,Away,left,2.0,4.0,15.0,61853264,left,1.0,0.7320000000000277,Frisbee,Near,Absolute
59,near_left,Left,right,2.0,5.0,2.0,61853264,right,1.0,1.0,Frisbee,Near,Relative
60,far_right,Away,left,2.0,6.0,13.0,61853264,left,1.0,0.8500000000000227,Frisbee,Far,Absolute
61,near_left,Home,left,2.0,7.0,6.0,61853264,left,1.0,0.983000000000004,Frisbee,Near,Absolute
62,far_left,Away,right,2.0,8.0,12.0,61853264,right,1.0,1.266999999999996,Frisbee,Far,Absolute
